id,nearest_rev,nearest_fountain,nearest_rvertes,nearest_pcyclable,nearest_murbain,nearest_iexterne,min_col,min_val
621,852.2678694543195,139.74999912329923,441.69244600470716,191.29862379127678,608.453226839341,13.01349181748238,nearest_iexterne,13.01349181748238
622,2907.896722588564,527.6740593627503,840.1632106092585,294.9882182804679,1678.9661694003862,6.4895206581533635,nearest_iexterne,6.4895206581533635
623,1755.91682038424,279.85806064363624,1076.5664230978243,16.470923017690552,1022.283572597983,15.598919606473622,nearest_iexterne,15.598919606473622
624,3440.3543776866786,756.0881387067125,196.9559539817829,162.04415885724745,911.1001970077931,152.51643751816013,nearest_iexterne,152.51643751816013
625,1877.1830281343894,115.27861282609285,1492.881079294642,55.465714268817614,756.9104431602123,112.47095268111762,nearest_pcyclable,55.465714268817614
626,1743.941031061697,647.8951208159966,1208.982485355337,211.3610963324201,1063.0095090478467,212.30640447128604,nearest_pcyclable,211.3610963324201
627,2001.381117320395,248.95481229927745,637.2660488014495,13.374681027707394,844.5892220549624,17.456083099008936,nearest_pcyclable,13.374681027707394
628,1294.1814385925281,189.1436422169969,844.857946168502,66.5444972369466,754.950683684279,11.692399910233126,nearest_iexterne,11.692399910233126
629,818.6043838161024,139.74999912329923,375.7023301617218,287.39082235068634,490.9133635219186,15.4203977107618,nearest_iexterne,15.4203977107618
630,1887.5070226849552,136.5892369186978,1367.1675718679867,21.624179257665972,1088.2975236957298,668.5783029782557,nearest_pcyclable,21.624179257665972
631,1786.7580002413217,100.38656627323795,1171.6135360167514,68.03909939855673,21.056609762834984,200.46227575209375,nearest_murbain,21.056609762834984
632,1763.6287677129371,102.8619836797881,1185.365623451788,317.51603651077477,307.84694911397503,233.57746477152824,nearest_fountain,102.8619836797881
633,1789.1417848798894,31.693975693690895,1228.275131043806,305.29933320333055,409.35619550086176,326.14407561209117,nearest_fountain,31.693975693690895
634,1800.3732603369194,31.693975693690895,1244.976419152278,296.99325884274566,440.36635217593215,356.5330146033363,nearest_fountain,31.693975693690895
635,687.1462105796822,168.6425815964974,279.29858008276045,138.07369947534127,129.65687695249716,28.442681827273955,nearest_iexterne,28.442681827273955
636,1115.330454869795,319.74034447217923,746.9365015583654,93.61506332652614,928.0173230716526,309.22385988069584,nearest_pcyclable,93.61506332652614
637,859.5599694412474,332.66487849260994,474.56585985631034,131.6518382397949,834.7058977430008,277.97871428922383,nearest_pcyclable,131.6518382397949
638,1841.1915347914048,53.89430367209311,1377.6056990104416,94.85126748805024,888.3459676966241,301.32323926601606,nearest_fountain,53.89430367209311
